"zcta5","county","tract","bg","cntyname","zipname","pop10","afact"
"ZIP census tabulation area","County code","Tract","Block group","County name","ZCTA name","Population (2010)","zcta5 to bg allocation factor"
"72104","05059","0204.00","1","Hot Spring AR","Malvern, AR",1503,0.0644 
"72104","05059","0204.00","2","Hot Spring AR","Malvern, AR",1366,0.0585 
"72104","05059","0204.00","3","Hot Spring AR","Malvern, AR",665,0.0285 
"72104","05059","0204.00","4","Hot Spring AR","Malvern, AR",927,0.0397 
"72104","05059","0204.00","5","Hot Spring AR","Malvern, AR",921,0.0394 
"72104","05059","0205.00","1","Hot Spring AR","Malvern, AR",806,0.0345 
"72104","05059","0205.00","2","Hot Spring AR","Malvern, AR",2951,0.1264 
"72104","05059","0205.00","3","Hot Spring AR","Malvern, AR",445,0.0191 
"72104","05059","0206.00","1","Hot Spring AR","Malvern, AR",601,0.0257 
"72104","05059","0206.00","2","Hot Spring AR","Malvern, AR",585,0.025 
"72104","05059","0207.00","1","Hot Spring AR","Malvern, AR",33,0.0014 
"72104","05125","0105.08","2","Saline AR","Malvern, AR",215,0.0092 
"72106","05045","0311.01","2","Faulkner AR","Mayflower, AR",1610,0.2995 
"72106","05045","0311.02","1","Faulkner AR","Mayflower, AR",2973,0.553 
"72106","05045","0311.02","2","Faulkner AR","Mayflower, AR",793,0.1475 
"72107","05029","9505.00","1","Conway AR","Menifee, AR",339,1 
"72108","05095","9503.00","2","Monroe AR","Monroe, AR (PO Boxes)",73,1 
"72110","05029","9501.00","3","Conway AR","Morrilton, AR",779,0.0678 
"72110","05029","9502.00","2","Conway AR","Morrilton, AR",851,0.074 
"72110","05029","9503.00","1","Conway AR","Morrilton, AR",2892,0.2515 
"72110","05029","9503.00","2","Conway AR","Morrilton, AR",2432,0.2115 
"72110","05029","9504.00","1","Conway AR","Morrilton, AR",979,0.0851 
"72110","05029","9504.00","2","Conway AR","Morrilton, AR",1203,0.1046 
"72110","05029","9505.00","1","Conway AR","Morrilton, AR",55,0.0048 
"72110","05029","9505.00","2","Conway AR","Morrilton, AR",818,0.0711 
"72110","05029","9506.00","1","Conway AR","Morrilton, AR",420,0.0365 
"72110","05029","9506.00","2","Conway AR","Morrilton, AR",1069,0.093 
"72111","05045","0302.00","1","Faulkner AR","Mount Vernon, AR",605,0.4442 
"72111","05045","0302.00","3","Faulkner AR","Mount Vernon, AR",269,0.1975 
"72111","05145","0703.00","1","White AR","Mount Vernon, AR",234,0.1718 
"72111","05145","0710.00","2","White AR","Mount Vernon, AR",210,0.1542 
"72111","05145","0710.00","3","White AR","Mount Vernon, AR",44,0.0323 
"72112","05063","4908.00","1","Independence AR","Newport, AR",82,0.0072 
"72112","05067","4801.00","1","Jackson AR","Newport, AR",289,0.0252 
"72112","05067","4802.00","1","Jackson AR","Newport, AR",891,0.0777 
"72112","05067","4802.00","2","Jackson AR","Newport, AR",853,0.0744 
"72112","05067","4802.00","3","Jackson AR","Newport, AR",685,0.0597 
"72112","05067","4802.00","4","Jackson AR","Newport, AR",530,0.0462 
"72112","05067","4802.00","5","Jackson AR","Newport, AR",755,0.0658 
"72112","05067","4803.00","1","Jackson AR","Newport, AR",854,0.0745 
"72112","05067","4803.00","2","Jackson AR","Newport, AR",655,0.0571 
"72112","05067","4803.00","3","Jackson AR","Newport, AR",1205,0.1051 
"72112","05067","4803.00","4","Jackson AR","Newport, AR",1238,0.108 
"72112","05067","4804.00","1","Jackson AR","Newport, AR",2211,0.1928 
"72112","05067","4804.00","2","Jackson AR","Newport, AR",985,0.0859 
"72112","05067","4804.00","3","Jackson AR","Newport, AR",132,0.0115 
"72112","05067","4805.00","1","Jackson AR","Newport, AR",52,0.0045 
"72112","05147","4902.00","1","Woodruff AR","Newport, AR",50,0.0044 
"72113","05119","0043.03","1","Pulaski AR","Maumelle, AR",2171,0.1021 
"72113","05119","0043.03","2","Pulaski AR","Maumelle, AR",6504,0.3057 
"72113","05119","0043.05","1","Pulaski AR","Maumelle, AR",4643,0.2183 
"72113","05119","0043.05","2","Pulaski AR","Maumelle, AR",1688,0.0793 
"72113","05119","0043.05","3","Pulaski AR","Maumelle, AR",1071,0.0503 
"72113","05119","0043.06","1","Pulaski AR","Maumelle, AR",1959,0.0921 
"72113","05119","0043.06","2","Pulaski AR","Maumelle, AR",3237,0.1522 
"72114","05119","0025.00","1","Pulaski AR","North Little Rock, AR",790,0.0624 
"72114","05119","0025.00","2","Pulaski AR","North Little Rock, AR",553,0.0437 
"72114","05119","0026.00","1","Pulaski AR","North Little Rock, AR",590,0.0466 
"72114","05119","0026.00","2","Pulaski AR","North Little Rock, AR",704,0.0556 
"72114","05119","0028.00","1","Pulaski AR","North Little Rock, AR",278,0.022 
"72114","05119","0028.00","2","Pulaski AR","North Little Rock, AR",1150,0.0909 
"72114","05119","0028.00","3","Pulaski AR","North Little Rock, AR",928,0.0733 
"72114","05119","0029.00","1","Pulaski AR","North Little Rock, AR",519,0.041 
"72114","05119","0029.00","2","Pulaski AR","North Little Rock, AR",889,0.0702 
"72114","05119","0030.01","1","Pulaski AR","North Little Rock, AR",723,0.0571 
"72114","05119","0030.01","2","Pulaski AR","North Little Rock, AR",843,0.0666 
"72114","05119","0030.01","3","Pulaski AR","North Little Rock, AR",705,0.0557 
"72114","05119","0030.01","4","Pulaski AR","North Little Rock, AR",847,0.0669 
"72114","05119","0030.02","1","Pulaski AR","North Little Rock, AR",1429,0.1129 
"72114","05119","0030.02","2","Pulaski AR","North Little Rock, AR",767,0.0606 
"72114","05119","0030.02","3","Pulaski AR","North Little Rock, AR",704,0.0556 
"72114","05119","0031.00","1","Pulaski AR","North Little Rock, AR",239,0.0189 
"72116","05119","0033.03","1","Pulaski AR","North Little Rock, AR",1352,0.0631 
"72116","05119","0033.03","2","Pulaski AR","North Little Rock, AR",926,0.0432 
"72116","05119","0033.03","3","Pulaski AR","North Little Rock, AR",2209,0.1031 
"72116","05119","0033.04","1","Pulaski AR","North Little Rock, AR",1566,0.0731 
"72116","05119","0033.04","2","Pulaski AR","North Little Rock, AR",1512,0.0706 
"72116","05119","0033.04","3","Pulaski AR","North Little Rock, AR",913,0.0426 
"72116","05119","0033.04","4","Pulaski AR","North Little Rock, AR",1407,0.0657 
"72116","05119","0033.04","5","Pulaski AR","North Little Rock, AR",614,0.0287 
"72116","05119","0033.05","1","Pulaski AR","North Little Rock, AR",1056,0.0493 
"72116","05119","0033.05","2","Pulaski AR","North Little Rock, AR",35,0.0016 
"72116","05119","0033.05","3","Pulaski AR","North Little Rock, AR",1187,0.0554 
"72116","05119","0033.05","4","Pulaski AR","North Little Rock, AR",148,0.0069 
"72116","05119","0033.06","1","Pulaski AR","North Little Rock, AR",1678,0.0783 
"72116","05119","0033.06","2","Pulaski AR","North Little Rock, AR",1300,0.0607 
"72116","05119","0037.03","3","Pulaski AR","North Little Rock, AR",334,0.0156 
"72116","05119","0037.03","5","Pulaski AR","North Little Rock, AR",930,0.0434 
"72116","05119","0037.03","6","Pulaski AR","North Little Rock, AR",434,0.0203 
"72116","05119","0037.12","1","Pulaski AR","North Little Rock, AR",1042,0.0486 
"72116","05119","0037.12","2","Pulaski AR","North Little Rock, AR",894,0.0417 
"72116","05119","0037.12","3","Pulaski AR","North Little Rock, AR",1808,0.0844 
"72116","05119","0037.13","2","Pulaski AR","North Little Rock, AR",86,0.004 
"72117","05119","0026.00","2","Pulaski AR","North Little Rock, AR",48,0.0038 
"72117","05119","0027.00","1","Pulaski AR","North Little Rock, AR",1263,0.0996 
"72117","05119","0027.00","2","Pulaski AR","North Little Rock, AR",1078,0.085 
"72117","05119","0027.00","3","Pulaski AR","North Little Rock, AR",790,0.0623 
"72117","05119","0027.00","4","Pulaski AR","North Little Rock, AR",1068,0.0842 
"72117","05119","0027.00","5","Pulaski AR","North Little Rock, AR",766,0.0604 
"72117","05119","0027.00","6","Pulaski AR","North Little Rock, AR",742,0.0585 
"72117","05119","0027.00","7","Pulaski AR","North Little Rock, AR",916,0.0722 
"72117","05119","0036.05","1","Pulaski AR","North Little Rock, AR",40,0.0032 
"72117","05119","0036.06","3","Pulaski AR","North Little Rock, AR",311,0.0245 
"72117","05119","0038.00","1","Pulaski AR","North Little Rock, AR",962,0.0758 
"72117","05119","0038.00","2","Pulaski AR","North Little Rock, AR",1141,0.09 
"72117","05119","0038.00","3","Pulaski AR","North Little Rock, AR",1088,0.0858 
"72117","05119","0038.00","4","Pulaski AR","North Little Rock, AR",694,0.0547 
"72117","05119","0039.00","1","Pulaski AR","North Little Rock, AR",1478,0.1165 
"72117","05119","0039.00","2","Pulaski AR","North Little Rock, AR",299,0.0236 
"72118","05119","0030.02","1","Pulaski AR","North Little Rock, AR",548,0.0243 
"72118","05119","0031.00","1","Pulaski AR","North Little Rock, AR",454,0.0201 
"72118","05119","0032.02","1","Pulaski AR","North Little Rock, AR",1906,0.0844 
"72118","05119","0032.02","2","Pulaski AR","North Little Rock, AR",924,0.0409 
"72118","05119","0032.02","3","Pulaski AR","North Little Rock, AR",1365,0.0604 
"72118","05119","0032.02","4","Pulaski AR","North Little Rock, AR",2907,0.1287 
"72118","05119","0032.05","1","Pulaski AR","North Little Rock, AR",2,0.0001 
"72118","05119","0032.07","1","Pulaski AR","North Little Rock, AR",884,0.0391 
"72118","05119","0032.07","2","Pulaski AR","North Little Rock, AR",1048,0.0464 
"72118","05119","0032.08","1","Pulaski AR","North Little Rock, AR",2324,0.1029 
"72118","05119","0032.08","2","Pulaski AR","North Little Rock, AR",1501,0.0664 
"72118","05119","0032.08","3","Pulaski AR","North Little Rock, AR",1005,0.0445 
"72118","05119","0033.05","1","Pulaski AR","North Little Rock, AR",71,0.0031 
"72118","05119","0033.05","2","Pulaski AR","North Little Rock, AR",824,0.0365 
"72118","05119","0033.05","4","Pulaski AR","North Little Rock, AR",765,0.0339 
"72118","05119","0033.06","2","Pulaski AR","North Little Rock, AR",109,0.0048 
"72118","05119","0037.12","1","Pulaski AR","North Little Rock, AR",153,0.0068 
"72118","05119","0037.12","2","Pulaski AR","North Little Rock, AR",169,0.0075 
"72118","05119","0043.02","1","Pulaski AR","North Little Rock, AR",2152,0.0953 
"72118","05119","0043.02","2","Pulaski AR","North Little Rock, AR",1187,0.0525 
"72118","05119","0043.02","3","Pulaski AR","North Little Rock, AR",743,0.0329 
"72118","05119","0043.02","4","Pulaski AR","North Little Rock, AR",796,0.0352 
"72118","05119","0043.03","2","Pulaski AR","North Little Rock, AR",755,0.0334 
"72119","05119","0043.02","4","Pulaski AR","North Little Rock, AR",5,1 
"72120","05045","0303.03","2","Faulkner AR","Sherwood, AR",765,0.0242 
"72120","05119","0034.02","1","Pulaski AR","Sherwood, AR",620,0.0196 
"72120","05119","0034.02","2","Pulaski AR","Sherwood, AR",2441,0.0772 
"72120","05119","0034.02","3","Pulaski AR","Sherwood, AR",1330,0.0421 
"72120","05119","0034.02","4","Pulaski AR","Sherwood, AR",533,0.0169 
"72120","05119","0034.03","2","Pulaski AR","Sherwood, AR",170,0.0054 
"72120","05119","0036.05","2","Pulaski AR","Sherwood, AR",6,0.0002 
"72120","05119","0037.03","1","Pulaski AR","Sherwood, AR",908,0.0287 
"72120","05119","0037.03","2","Pulaski AR","Sherwood, AR",978,0.0309 
"72120","05119","0037.03","3","Pulaski AR","Sherwood, AR",1173,0.0371 
"72120","05119","0037.03","4","Pulaski AR","Sherwood, AR",1101,0.0348 
"72120","05119","0037.03","6","Pulaski AR","Sherwood, AR",885,0.028 
"72120","05119","0037.04","1","Pulaski AR","Sherwood, AR",1885,0.0596 
"72120","05119","0037.04","2","Pulaski AR","Sherwood, AR",1862,0.0589 
"72120","05119","0037.06","1","Pulaski AR","Sherwood, AR",1138,0.036 
"72120","05119","0037.07","1","Pulaski AR","Sherwood, AR",3365,0.1065 
"72120","05119","0037.07","2","Pulaski AR","Sherwood, AR",904,0.0286 
"72120","05119","0037.10","1","Pulaski AR","Sherwood, AR",1122,0.0355 
"72120","05119","0037.10","2","Pulaski AR","Sherwood, AR",1186,0.0375 
"72120","05119","0037.10","3","Pulaski AR","Sherwood, AR",659,0.0208 
"72120","05119","0037.11","1","Pulaski AR","Sherwood, AR",3249,0.1028 
"72120","05119","0037.11","2","Pulaski AR","Sherwood, AR",813,0.0257 
"72120","05119","0037.11","3","Pulaski AR","Sherwood, AR",827,0.0262 
"72120","05119","0037.12","2","Pulaski AR","Sherwood, AR",4,0.0001 
"72120","05119","0037.13","1","Pulaski AR","Sherwood, AR",1883,0.0596 
"72120","05119","0037.13","2","Pulaski AR","Sherwood, AR",1798,0.0569 
"72120","05119","0043.02","4","Pulaski AR","Sherwood, AR",5,0.0002 
"72121","05023","4801.00","3","Cleburne AR","Pangburn, AR",525,0.1942 
"72121","05023","4804.00","1","Cleburne AR","Pangburn, AR",2,0.0007 
"72121","05023","4805.01","1","Cleburne AR","Pangburn, AR",34,0.0126 
"72121","05145","0702.00","1","White AR","Pangburn, AR",860,0.318 
"72121","05145","0702.00","2","White AR","Pangburn, AR",1283,0.4745 
"72122","05119","0042.02","1","Pulaski AR","Paron, AR",172,0.1855 
"72122","05125","0105.06","3","Saline AR","Paron, AR",417,0.4498 
"72122","05125","0105.07","3","Saline AR","Paron, AR",338,0.3646 
"72123","05147","4901.00","1","Woodruff AR","Patterson, AR",450,1 
"72125","05029","9506.00","1","Conway AR","Perry, AR",10,0.011 
"72125","05029","9506.00","2","Conway AR","Perry, AR",291,0.3215 
"72125","05105","9528.00","3","Perry AR","Perry, AR",604,0.6674 
"72126","05105","9527.00","3","Perry AR","Perryville, AR",577,0.157 
"72126","05105","9527.00","4","Perry AR","Perryville, AR",235,0.064 
"72126","05105","9528.00","1","Perry AR","Perryville, AR",817,0.2224 
"72126","05105","9528.00","2","Perry AR","Perryville, AR",827,0.2251 
"72126","05105","9528.00","3","Perry AR","Perryville, AR",781,0.2126 
"72126","05105","9529.00","1","Perry AR","Perryville, AR",372,0.1013 
"72126","05119","0042.02","1","Pulaski AR","Perryville, AR",65,0.0177 
"72127","05029","9501.00","3","Conway AR","Plumerville, AR",667,0.3104 
"72127","05029","9505.00","1","Conway AR","Plumerville, AR",1228,0.5714 
"72127","05029","9505.00","2","Conway AR","Plumerville, AR",254,0.1182 
"72128","05053","4703.00","1","Grant AR","Poyen, AR",21,0.0258 
"72128","05053","4703.00","3","Grant AR","Poyen, AR",793,0.9742 
"72129","05053","4703.00","1","Grant AR","Prattsville, AR",1085,0.77 
"72129","05053","4703.00","2","Grant AR","Prattsville, AR",324,0.23 
"72130","05023","4802.01","1","Cleburne AR","Prim, AR",107,0.1911 
"72130","05023","4802.02","1","Cleburne AR","Prim, AR",453,0.8089 
"72131","05023","4805.01","2","Cleburne AR","Quitman, AR",368,0.0795 
"72131","05023","4805.02","1","Cleburne AR","Quitman, AR",1412,0.3049 
"72131","05023","4805.02","2","Cleburne AR","Quitman, AR",829,0.179 
"72131","05023","4805.02","3","Cleburne AR","Quitman, AR",638,0.1378 
"72131","05045","0302.00","1","Faulkner AR","Quitman, AR",463,0.1 
"72131","05045","0302.00","2","Faulkner AR","Quitman, AR",751,0.1622 
"72131","05141","4604.00","2","Van Buren AR","Quitman, AR",170,0.0367 
"72132","05053","4701.00","2","Grant AR","Redfield, AR",599,0.1848 
"72132","05069","0024.00","1","Jefferson AR","Redfield, AR",1356,0.4183 
"72132","05069","0024.00","2","Jefferson AR","Redfield, AR",1287,0.397 
"72134","05095","9502.00","1","Monroe AR","Roe, AR",315,1 
"72135","05119","0042.01","1","Pulaski AR","Roland, AR",1503,0.573 
"72135","05119","0042.01","2","Pulaski AR","Roland, AR",583,0.2223 
"72135","05119","0042.02","1","Pulaski AR","Roland, AR",321,0.1224 
"72135","05119","0042.05","1","Pulaski AR","Roland, AR",216,0.0823 
"72136","05145","0703.00","1","White AR","Romance, AR",814,0.4594 
"72136","05145","0710.00","1","White AR","Romance, AR",46,0.026 
"72136","05145","0710.00","2","White AR","Romance, AR",912,0.5147 
"72137","05023","4805.01","1","Cleburne AR","Rose Bud, AR",602,0.2356 
"72137","05023","4805.01","2","Cleburne AR","Rose Bud, AR",128,0.0501 
"72137","05145","0703.00","1","White AR","Rose Bud, AR",107,0.0419 
"72137","05145","0703.00","2","White AR","Rose Bud, AR",1266,0.4955 
"72137","05145","0703.00","3","White AR","Rose Bud, AR",452,0.1769 
"72139","05145","0701.00","1","White AR","Russell, AR",216,1 
"72140","05001","4801.00","2","Arkansas AR","St. Charles, AR",305,1 
"72141","05141","4602.00","1","Van Buren AR","Scotland, AR",583,0.9328 
"72141","05141","4602.00","3","Van Buren AR","Scotland, AR",42,0.0672 
"72142","05085","0206.00","1","Lonoke AR","Scott, AR",607,0.2429 
"72142","05085","0206.00","2","Lonoke AR","Scott, AR",657,0.2629 
"72142","05119","0039.00","1","Pulaski AR","Scott, AR",103,0.0412 
"72142","05119","0039.00","2","Pulaski AR","Scott, AR",1132,0.453 
"72143","05023","4805.01","1","Cleburne AR","Searcy, AR",28,0.0008 
"72143","05145","0702.00","1","White AR","Searcy, AR",747,0.0212 
"72143","05145","0702.00","2","White AR","Searcy, AR",476,0.0135 
"72143","05145","0703.00","1","White AR","Searcy, AR",1039,0.0295 
"72143","05145","0703.00","3","White AR","Searcy, AR",1375,0.0391 
"72143","05145","0704.01","1","White AR","Searcy, AR",1484,0.0422 
"72143","05145","0704.01","2","White AR","Searcy, AR",4200,0.1194 
"72143","05145","0704.02","1","White AR","Searcy, AR",2050,0.0583 
"72143","05145","0704.02","2","White AR","Searcy, AR",1354,0.0385 
"72143","05145","0704.02","3","White AR","Searcy, AR",753,0.0214 
"72143","05145","0707.00","1","White AR","Searcy, AR",1369,0.0389 
"72143","05145","0707.00","2","White AR","Searcy, AR",1867,0.0531 
"72143","05145","0707.00","3","White AR","Searcy, AR",815,0.0232 
"72143","05145","0708.00","1","White AR","Searcy, AR",1731,0.0492 
"72143","05145","0708.00","2","White AR","Searcy, AR",1261,0.0359 
"72143","05145","0708.00","3","White AR","Searcy, AR",3372,0.0959 
"72143","05145","0709.00","1","White AR","Searcy, AR",2346,0.0667 
"72143","05145","0709.00","2","White AR","Searcy, AR",909,0.0258 
"72143","05145","0709.00","3","White AR","Searcy, AR",1325,0.0377 
"72143","05145","0709.00","4","White AR","Searcy, AR",3054,0.0868 
"72143","05145","0709.00","5","White AR","Searcy, AR",614,0.0175 
"72143","05145","0710.00","1","White AR","Searcy, AR",429,0.0122 
"72143","05145","0710.00","2","White AR","Searcy, AR",23,0.0007 
"72143","05145","0711.00","1","White AR","Searcy, AR",392,0.0111 
"72143","05145","0711.00","2","White AR","Searcy, AR",1131,0.0322 
"72143","05145","0711.00","3","White AR","Searcy, AR",503,0.0143 
"72143","05145","0711.00","4","White AR","Searcy, AR",431,0.0123 
"72143","05145","0711.00","5","White AR","Searcy, AR",91,0.0026 
"72150","05053","4701.00","1","Grant AR","Sheridan, AR",1231,0.1025 
"72150","05053","4701.00","2","Grant AR","Sheridan, AR",1071,0.0892 
"72150","05053","4701.00","3","Grant AR","Sheridan, AR",361,0.0301 
"72150","05053","4702.00","1","Grant AR","Sheridan, AR",1299,0.1082 
"72150","05053","4702.00","2","Grant AR","Sheridan, AR",1898,0.1581 
"72150","05053","4703.00","1","Grant AR","Sheridan, AR",213,0.0177 
"72150","05053","4703.00","2","Grant AR","Sheridan, AR",160,0.0133 
"72150","05053","4704.00","1","Grant AR","Sheridan, AR",1189,0.099 
"72150","05053","4704.00","2","Grant AR","Sheridan, AR",732,0.061 
"72150","05053","4704.00","3","Grant AR","Sheridan, AR",1252,0.1043 
"72150","05053","4704.00","4","Grant AR","Sheridan, AR",1334,0.1111 
"72150","05053","4704.00","5","Grant AR","Sheridan, AR",1147,0.0955 
"72150","05069","0003.01","1","Jefferson AR","Sheridan, AR",119,0.0099 
"72152","05069","0023.00","1","Jefferson AR","Sherrill, AR",308,0.7179 
"72152","05069","0023.00","2","Jefferson AR","Sherrill, AR",121,0.2821 
"72153","05023","4802.01","1","Cleburne AR","Shirley, AR",100,0.0389 
"72153","05137","9501.00","3","Stone AR","Shirley, AR",15,0.0058 
"72153","05137","9501.00","4","Stone AR","Shirley, AR",61,0.0237 
"72153","05141","4601.00","1","Van Buren AR","Shirley, AR",643,0.25 
"72153","05141","4603.01","1","Van Buren AR","Shirley, AR",1124,0.437 
"72153","05141","4603.02","1","Van Buren AR","Shirley, AR",241,0.0937 
"72153","05141","4603.02","3","Van Buren AR","Shirley, AR",388,0.1509 
"72156","05029","9501.00","2","Conway AR","Solgohachia, AR",124,0.1941 
"72156","05029","9501.00","3","Conway AR","Solgohachia, AR",116,0.1815 
